"wage76","grade76","black","south76","momdad14","sinmom14","daded","momed","famed","age76","col4","exp76"
NA,NA,0,NA,0,0,1,8,2,27,0,NA
1.7011,13,1,1,1,0,6,1,2,30,0,11
0.9361,12,1,1,1,0,6,3,2,28,0,10
NA,12,1,1,1,0,6,2,2,26,0,8
1.6563,13,1,1,1,0,4,1,2,24,0,5
1.0716,12,1,1,1,0,5,9,2,33,0,15
NA,NA,0,NA,1,0,6,8,2,26,0,NA
1.3218,14,0,1,1,0,7,7,2,28,0,8
NA,NA,0,NA,1,0,10,8,2,32,0,NA
NA,NA,0,NA,0,0,9.9372,6,1,32,0,NA
NA,NA,0,NA,1,0,6,9,2,25,0,NA
1.6658,18,0,1,1,0,7,11,2,32,0,8
NA,NA,0,NA,1,0,7,11,2,31,0,NA
NA,NA,0,NA,1,0,6,6,2,25,0,NA
NA,NA,0,NA,1,0,8,8,2,28,0,NA
2.2072,16,0,1,1,0,10,12,4,25,0,3
1.2613,9,0,1,0,1,9.9372,7,1,28,0,13
NA,NA,0,NA,0,1,9.9372,10.251,1,25,0,NA
NA,10,0,1,1,0,8,10,2,25,0,9
NA,NA,0,NA,0,0,11,8,2,25,0,NA
NA,NA,0,NA,1,0,9,6,2,24,0,NA
2.4467,14,0,1,1,0,12,12,7,28,0,8
NA,12,0,1,1,0,12,11,5,25,0,7
NA,12,0,1,1,0,6,6,2,26,0,8
0.9163,8,0,1,1,0,9.9372,10.251,1,34,0,20
2.0554,13,0,1,1,0,12,12,7,28,0,9
1.4255,13,0,1,1,0,16,12,8,31,0,12
NA,NA,0,NA,1,0,14,9,5,27,0,NA
NA,14,1,1,1,0,9.9372,11,1,34,1,14
NA,NA,1,NA,1,0,9.9372,12,6,29,1,NA
NA,14,1,1,1,0,9.9372,12,6,29,1,9
NA,NA,1,NA,1,0,9.9372,12,6,27,1,NA
1.292,13,1,1,1,0,7,11,2,29,1,10
1.3218,13,1,1,0,0,9.9372,11,1,27,1,8
NA,NA,1,NA,0,0,9.9372,11,1,25,1,NA
1.3218,15,1,1,0,1,7,11,2,24,1,3
1.2754,16,1,1,0,1,9.9372,5,1,28,1,6
1.0986,7,1,1,0,1,9.9372,2,1,31,1,18
NA,NA,0,NA,1,0,6,8,2,32,1,NA
1.6639,14,0,1,1,0,16,16,9,25,1,5
1.0953,12,0,1,0,1,9.9372,10.251,1,34,1,16
1.5041,8,1,1,1,0,0,8,2,32,1,18
1.6864,14,1,1,1,0,6,10,2,25,1,5
1.6639,8,0,1,1,0,1,6,2,29,1,15
NA,11,0,1,1,0,1,6,2,25,1,8
2.0399,12,0,1,1,0,9.9372,12,6,30,1,12
0.6831,12,1,0,1,0,5,8,2,26,1,8
1.5872,12,1,0,1,0,5,8,2,24,1,6
NA,NA,1,NA,1,0,9.9372,6,1,28,1,NA
NA,NA,1,NA,0,1,9.9372,6,1,25,1,NA
1.3863,12,1,0,1,0,2,3,2,24,1,6
2.0189,12,1,0,0,0,9.9372,6,1,28,1,10
1.4929,12,1,0,0,0,9.9372,10.251,1,24,1,6
0.8755,9,1,1,1,0,3,5,2,30,1,15
NA,NA,1,NA,1,0,3,10.251,1,26,1,NA
0.5128,3,1,1,0,1,9.9372,5,1,25,1,16
NA,NA,1,NA,0,0,9.9372,10.251,1,27,1,NA
1.4183,13,1,0,1,0,4,5,2,24,1,5
NA,NA,1,NA,1,0,0,4,2,27,1,NA
1.7047,12,1,1,1,0,0,4,2,25,1,7
NA,NA,1,NA,1,0,1,1,2,28,1,NA
NA,NA,1,NA,1,0,1,1,2,24,1,NA
1.4929,12,0,1,1,0,9,7,2,24,1,6
0.9163,10,1,1,1,0,3,4,2,26,1,10
1.5581,12,0,1,1,0,10,12,4,26,1,8
1.3863,16,0,1,1,0,16,16,9,28,1,6
1.3813,18,0,1,1,0,16,16,9,24,1,0
1.2528,12,1,0,1,0,3,5,2,25,1,7
1.6544,12,1,1,1,0,9.9372,10.251,1,33,1,15
0.9933,10,1,1,1,0,4,8,2,31,1,15
1.1314,9,1,1,1,0,9.9372,1,1,30,1,15
NA,NA,1,NA,0,0,9.9372,10.251,1,29,1,NA
NA,NA,1,NA,0,1,9.9372,4,1,30,1,NA
NA,NA,1,NA,0,1,9.9372,4,1,32,1,NA
1.0986,6,1,1,0,0,9.9372,10.251,1,31,1,19
1.1787,12,1,1,0,0,9.9372,10.251,1,28,1,10
NA,NA,0,NA,1,0,8,10,2,33,1,NA
2.1972,12,0,1,1,0,18,12,8,24,1,6
NA,18,0,1,1,0,6,8,2,34,0,10
NA,NA,0,NA,0,0,12,10.251,5,24,0,NA
2.0149,13,0,1,1,0,12,12,7,26,0,7
NA,13,0,1,1,0,16,16,9,25,0,6
1.0473,8,1,1,0,1,9.9372,6,1,26,0,12
NA,NA,1,NA,0,0,9.9372,10.251,1,25,0,NA
1.0225,12,0,1,1,0,12,12,7,24,0,6
1.6094,13,1,1,1,0,13,10,5,29,0,10
NA,NA,1,NA,1,0,13,10,5,26,0,NA
1.9459,8,0,1,1,0,5,8,2,30,0,16
1.0986,9,0,1,1,0,5,8,2,26,0,11
1.3661,8,0,1,1,0,5,8,2,34,0,20
NA,15,1,1,1,0,8,2,2,24,0,3
1.6312,12,0,1,1,0,5,12,4,34,0,16
1.831,16,0,1,1,0,8,11,2,31,0,9
0.892,12,1,1,0,0,9.9372,10.251,1,27,0,9
1.2892,12,0,1,1,0,7,10.251,1,27,0,9
NA,NA,0,NA,1,0,7,6,2,26,0,NA
0.6931,NA,0,1,1,0,7,6,2,24,0,NA
NA,NA,0,NA,1,0,9.9372,7,1,34,0,NA
NA,NA,0,NA,1,0,2,7,2,34,0,NA
NA,NA,1,NA,0,1,9.9372,6,1,26,0,NA
1.8017,16,0,1,0,1,9.9372,4,1,27,0,5
2.0281,12,0,1,0,1,9.9372,9,1,25,0,7
NA,16,0,1,1,0,12,15,8,31,0,9
NA,NA,0,NA,0,0,12,12,7,26,0,NA
NA,9,0,1,0,0,12,12,7,24,0,9
NA,6,1,0,0,0,9.9372,0,1,34,0,22
NA,NA,1,NA,0,0,4,9,2,28,0,NA
1.3481,14,0,1,1,0,12,12,7,31,0,11
NA,NA,0,NA,0,1,12,13,8,24,0,NA
NA,NA,0,NA,0,0,9.9372,10.251,1,34,0,NA
NA,13,0,1,1,0,9,9,3,25,0,6
NA,15,0,1,1,0,12,12,7,27,0,6
1.5994,12,1,1,1,0,8,8,2,32,0,14
2.1138,16,0,1,1,0,8,10,2,27,0,5
1.3962,12,0,1,0,1,9.9372,12,6,25,0,7
0.9821,15,0,1,1,0,10,12,4,27,0,6
NA,NA,0,1,1,0,5,14,4,25,0,NA
1.4816,12,0,1,1,0,5,8,2,34,0,16
NA,16,0,1,1,0,12,12,7,25,0,3
1.3218,14,0,1,0,1,9.9372,12,6,28,0,8
1.1019,10,0,1,1,0,2,8,2,24,0,8
1.884,12,0,1,1,0,8,12,4,34,0,16
1.6371,15,1,0,1,0,7,10,2,24,0,3
1.0986,12,1,1,0,1,9.9372,7,1,26,0,8
NA,NA,1,NA,0,1,9.9372,7,1,30,0,NA
0.8329,12,1,1,0,0,10,7,2,26,0,8
NA,NA,1,NA,1,0,9.9372,7,1,26,0,NA
NA,NA,1,NA,0,1,9.9372,6,1,25,0,NA
NA,NA,1,NA,1,0,3,4,2,28,0,NA
0.9555,10,1,1,0,0,9.9372,10.251,1,31,0,15
1.1151,12,1,1,0,0,8,9,2,24,0,6
1.4586,8,1,1,1,0,0,0,2,31,0,17
0.9555,8,1,1,1,0,0,0,2,24,0,10
1.7527,16,0,1,1,0,12,12,7,24,0,2
NA,NA,0,NA,1,0,6,12,4,26,0,NA
1.4469,11,1,1,1,0,4,2,2,29,0,12
1.1474,12,1,1,1,0,4,2,2,25,0,7
1.3218,13,0,1,1,0,7,10,2,29,0,10
1.6094,9,1,1,1,0,1,2,2,33,0,18
1.6094,12,0,1,1,0,1,6,2,25,0,7
1.2528,12,1,1,1,0,3,1,2,32,0,14
1.6582,10,1,1,1,0,3,1,2,29,0,13
1.6094,17,0,1,1,0,13,12,8,26,0,3
1.3481,16,0,1,1,0,13,12,8,25,0,3
NA,NA,1,NA,0,0,9.9372,10.251,1,28,1,NA
0,9,1,1,1,0,12,8,5,25,1,10
1.0986,15,1,1,0,0,6,7,2,26,1,5
0.6313,12,1,1,0,0,6,7,2,24,1,6
1.2669,8,1,1,0,1,9.9372,3,1,33,1,19
NA,NA,1,NA,0,1,9.9372,12,6,28,1,NA
0.9821,12,1,1,1,0,4,4,2,25,1,7
NA,NA,1,NA,1,0,6,7,2,32,1,NA
0.9821,12,1,1,1,0,6,7,2,28,1,10
1.7681,12,0,1,1,0,8,8,2,34,1,16
1.3218,12,1,1,0,0,9.9372,5,1,24,1,6
NA,9,1,1,0,0,9.9372,5,1,26,1,11
NA,6,1,1,1,0,9.9372,5,1,30,1,18
1.2413,12,1,1,0,0,9.9372,10.251,1,31,1,13
NA,NA,1,NA,0,0,9.9372,10.251,1,30,1,NA
NA,NA,1,NA,0,1,9.9372,10.251,1,32,1,NA
1.6956,16,0,1,1,0,14,12,8,28,1,6
1.7263,14,0,1,1,0,14,12,8,25,1,5
1.7527,12,0,0,1,0,12,12,7,26,1,8
NA,16,0,0,1,0,16,16,9,24,1,2
NA,NA,0,NA,1,0,8,12,4,28,1,NA
NA,NA,0,NA,1,0,12,12,7,26,1,NA
2.1861,15,0,0,1,0,10,12,4,26,1,5
1.6658,NA,0,1,1,0,7,9,2,28,1,NA
NA,NA,0,NA,1,0,12,12,7,29,1,NA
1.8326,13,0,1,1,0,6,10.251,1,26,1,7
NA,NA,0,NA,1,0,16,17,9,30,1,NA
1.4255,13,0,1,1,0,6,12,4,26,1,7
1.9213,6,0,1,1,0,4,10.251,1,31,1,19
NA,NA,0,NA,1,0,8,10,2,27,1,NA
1.8326,11,1,1,1,0,9.9372,9,1,30,0,13
1.1314,9,1,1,0,1,9.9372,10.251,1,27,0,12
1.8931,12,1,1,0,1,9.9372,10.251,1,28,0,10
NA,NA,0,NA,0,1,9.9372,10.251,1,33,0,NA
NA,NA,0,NA,1,0,18,14,9,25,0,NA
NA,16,0,1,1,0,18,14,9,24,0,2
1.0508,11,0,1,1,0,9.9372,10.251,1,32,0,15
NA,NA,1,NA,1,0,9.9372,10.251,1,30,0,NA
1.7918,12,1,1,0,0,9.9372,10.251,1,26,0,8
NA,NA,1,NA,0,1,9.9372,8,1,29,0,NA
NA,NA,1,NA,1,0,12,12,7,27,0,NA
2.0042,16,1,0,1,0,12,12,7,29,0,7
NA,NA,1,NA,0,1,9.9372,7,1,26,0,NA
NA,NA,1,NA,0,1,9.9372,9,1,25,0,NA
0.8109,11,1,1,1,0,2,5,2,27,0,10
1.8294,12,0,1,1,0,9.9372,8,1,34,0,16
1.7967,12,0,1,0,1,9.9372,8,1,24,0,6
1.7047,12,0,1,1,0,11,10,3,29,0,11
NA,NA,1,NA,1,0,7,7,2,26,0,NA
NA,NA,1,NA,0,0,9.9372,10.251,1,24,0,NA
NA,12,0,1,1,0,10,12,4,29,0,11
2.0807,16,0,1,1,0,10,12,4,27,0,5
NA,NA,1,NA,1,0,9.9372,10.251,1,25,0,NA
NA,NA,0,NA,0,1,9.9372,16,6,33,1,NA
1.1939,14,0,1,1,0,12,12,7,30,1,10
1.9228,16,0,1,1,0,4,12,4,34,1,12
2.3026,15,0,0,1,0,18,12,8,29,1,8
2.3897,16,0,1,1,0,9.9372,10.251,1,30,1,8
1.5602,13,1,1,0,1,9.9372,10,1,24,1,5
1.6094,12,1,1,1,0,9.9372,3,1,24,1,6
2.2513,14,1,1,1,0,6,10,2,25,1,5
2.4354,18,1,1,1,0,14,12,8,30,1,6
1.5041,12,1,1,0,1,9.9372,9,1,32,1,14
1.4996,12,0,1,0,0,7,12,4,25,1,7
NA,NA,0,NA,1,0,9.9372,1,1,31,1,NA
1.2837,16,0,1,1,0,12,12,7,27,1,5
1.6771,13,0,1,1,0,12,12,7,24,1,5
NA,NA,0,NA,1,0,7,10,2,28,1,NA
NA,6,0,1,0,0,0,0,2,24,1,12
1.8181,17,0,1,1,0,6,8,2,25,1,2
1.5892,14,0,1,1,0,17,14,9,24,1,4
1.4231,12,0,1,1,0,8,9,2,26,1,8
NA,17,0,0,1,0,9.9372,10.251,1,31,1,8
NA,NA,0,NA,1,0,9.9372,10.251,1,27,1,NA
NA,NA,1,NA,1,0,13,6,5,31,0,NA
0.9163,13,1,1,0,1,9.9372,9,1,24,0,5
NA,NA,1,NA,0,1,9,10.251,1,26,0,NA
NA,NA,1,NA,1,0,4,10.251,1,32,0,NA
NA,14,0,1,0,0,6,10.251,1,33,0,13
1.6094,13,0,1,1,0,9,6,2,28,0,9
2.4467,18,0,1,1,0,10,10,3,28,0,4
1.6582,12,0,1,1,0,8,7,2,32,0,14
NA,NA,0,NA,0,1,9.9372,12,6,26,0,NA
1.0986,11,0,1,0,1,9.9372,12,6,24,0,7
1.1249,9,0,1,1,0,8,12,4,26,0,11
1.8326,8,0,1,1,0,8,12,4,29,0,15
1.2528,13,0,1,1,0,8,7,2,24,0,5
1.9066,16,0,1,1,0,7,11,2,30,0,8
1.7192,13,0,1,1,0,9.9372,7,1,28,0,9
NA,8,0,1,0,1,9.9372,7,1,25,0,11
NA,NA,1,NA,0,0,9.9372,10.251,1,27,0,NA
1.2556,12,1,1,1,0,6,7,2,28,0,10
1.9782,12,1,0,1,0,5,9,2,28,0,10
1.7387,15,1,1,0,0,9,12,4,27,0,6
0.8755,11,1,1,1,0,6,12,4,25,0,8
1.5041,8,0,1,1,0,7,4,2,32,0,18
1.2179,11,1,1,1,0,3,3,2,33,0,16
1.0578,10,1,1,1,0,0,7,2,29,0,13
NA,NA,1,NA,0,1,9.9372,8,1,24,0,NA
NA,NA,1,NA,0,1,9.9372,8,1,26,0,NA
NA,8,0,1,1,0,5,3,2,28,0,14
1.4183,17,0,1,1,0,12,12,7,24,1,1
NA,NA,0,NA,1,0,14,13,9,24,1,NA
2.1377,12,0,1,1,0,8,12,4,29,1,11
2.1679,16,0,1,1,0,7,16,4,32,1,10
NA,NA,1,NA,0,0,9.9372,10.251,1,27,1,NA
1.0818,11,1,1,1,0,12,10.251,5,29,1,12
1.0986,8,1,1,1,0,9.9372,10.251,1,26,1,12
NA,NA,1,NA,1,0,9,10,3,24,1,NA
NA,18,1,1,1,0,12,12,7,26,1,2
NA,NA,1,NA,1,0,0,8,2,26,1,NA
1.0613,16,1,1,1,0,9,12,4,26,1,4
NA,NA,1,NA,1,0,9,12,4,25,1,NA
NA,NA,0,NA,0,1,9.9372,6,1,30,1,NA
NA,NA,0,NA,0,1,9.9372,6,1,27,1,NA
1.0919,9,1,1,1,0,6,14,4,29,1,14
1.2837,5,1,1,1,0,2,5,2,32,1,21
NA,NA,1,NA,1,0,9.9372,10.251,1,30,1,NA
NA,NA,1,NA,0,0,9.9372,10,1,27,1,NA
NA,13,1,1,1,0,12,10,5,24,1,5
2.3952,12,1,0,0,0,9.9372,10.251,1,30,1,12
1.5369,16,1,0,0,1,9.9372,8,1,33,1,11
0.9746,14,1,1,1,0,9.9372,8,1,27,1,7
NA,18,0,1,0,1,9.9372,10.251,1,28,1,4
2.127,16,0,1,0,1,12,12,7,30,1,8
1.7527,16,0,1,1,0,8,14,4,31,1,9
0.8109,10,1,1,1,0,5,5,2,27,1,11
0.8544,12,1,1,1,0,5,5,2,25,1,7
0.9163,12,1,1,1,0,2,8,2,26,1,8
NA,11,0,1,1,0,5,4,2,24,1,7
NA,NA,0,NA,1,0,11,12,4,25,1,NA
0.6729,12,0,1,1,0,4,1,2,28,1,10
NA,NA,0,NA,1,0,7,12,4,34,1,NA
1.5581,12,1,1,1,0,0,4,2,32,1,14
NA,NA,0,NA,1,0,9.9372,9,1,33,1,NA
NA,NA,0,NA,1,0,9.9372,9,1,29,1,NA
1.6094,11,0,1,1,0,7,4,2,26,1,9
1.206,8,1,1,1,0,9.9372,1,1,29,1,15
1.5129,10,1,1,1,0,9.9372,1,1,27,1,11
2.246,16,0,1,1,0,16,12,8,25,1,3
1.0682,13,0,1,1,0,8,16,4,24,1,5
1.6487,16,0,1,1,0,8,10,2,27,1,5
1.556,15,0,1,1,0,5,11,2,28,1,7
1.0852,8,0,1,1,0,8,6,2,32,1,18
NA,NA,0,NA,1,0,8,6,2,31,1,NA
1.4351,12,0,1,1,0,3,10.251,1,33,1,15
1.6467,12,0,1,0,0,9.9372,10.251,1,26,1,8
NA,12,0,1,1,0,7,10,2,25,1,7
1.1506,12,0,1,1,0,8,8,2,32,1,14
1.3218,12,0,1,1,0,8,6,2,28,1,10
1.7047,13,1,1,1,0,8,8,2,25,1,6
2.245,8,0,1,0,0,9.9372,10.251,1,33,1,19
1.5581,16,0,1,1,0,12,12,7,27,1,5
1.3686,16,0,1,1,0,11,12,4,27,1,5
NA,NA,0,NA,1,0,10,10,3,33,1,NA
NA,NA,0,NA,1,0,12,9,5,32,1,NA
NA,13,0,1,0,1,9.9372,12,6,26,1,7
2.0149,11,0,1,1,0,12,10,5,24,1,7
NA,NA,0,NA,0,0,12,15,8,30,1,NA
NA,NA,0,NA,1,0,8,7,2,25,1,NA
NA,NA,0,NA,1,0,8,7,2,24,1,NA
1.5933,13,0,1,1,0,3,3,2,28,1,9
NA,NA,1,NA,1,0,9.9372,10.251,1,30,1,NA
NA,NA,1,NA,0,1,9.9372,11,1,28,1,NA
1.6094,12,1,1,1,0,8,8,2,28,1,10
NA,NA,1,NA,1,0,7,7,2,25,1,NA
NA,NA,1,NA,1,0,7,7,2,24,1,NA
NA,9,1,0,1,0,9.9372,10.251,1,31,1,16
NA,NA,1,NA,1,0,1,3,2,28,1,NA
0.9858,11,1,1,1,0,1,3,2,24,1,7
1.5581,12,1,1,0,1,9.9372,12,6,33,1,15
NA,12,0,1,1,0,12,12,7,32,1,14
1.2947,12,1,1,0,1,9.9372,8,1,31,1,13
1.0332,11,1,1,0,1,9.9372,10.251,1,26,1,9
0.9163,14,1,1,0,0,9.9372,10.251,1,24,1,4
0.967,12,1,1,0,1,9.9372,6,1,33,1,15
NA,NA,1,NA,0,1,9.9372,6,1,25,1,NA
2.3145,18,0,0,1,0,11,12,4,29,1,5
2.1199,17,0,1,1,0,11,12,4,28,1,5
1.141,16,0,0,1,0,11,12,4,24,1,2
NA,NA,0,NA,1,0,12,12,7,26,1,NA
2.2638,14,0,1,1,0,12,12,7,32,1,12
1.2413,9,1,1,1,0,7,5,2,29,1,14
NA,NA,1,NA,0,1,9.9372,12,6,25,1,NA
NA,NA,1,NA,1,0,12,12,7,25,1,NA
1.0986,11,1,1,0,0,5,10.251,1,25,1,8
1.3218,11,1,1,0,1,9.9372,11,1,32,1,15
1.6094,14,0,1,1,0,10,8,2,24,1,4
1.2413,12,0,1,1,0,6,9,2,25,1,7
1.16,9,1,1,1,0,12,6,5,34,1,19
NA,NA,1,NA,1,0,12,6,5,32,1,NA
NA,10,1,1,1,0,12,6,5,29,1,13
1.3863,11,1,1,1,0,12,6,5,26,1,9
NA,NA,1,NA,1,0,12,6,5,25,1,NA
NA,NA,1,NA,1,0,12,6,5,24,1,NA
NA,NA,1,NA,0,0,4,10.251,1,26,1,NA
NA,NA,1,NA,0,0,4,10.251,1,25,1,NA
1.7011,13,1,1,0,1,9,8,2,27,1,8
NA,18,1,1,0,1,9.9372,12,6,26,1,2
0.8329,7,1,1,0,1,9.9372,12,6,25,1,12
1.4303,12,0,1,1,0,7,7,2,26,1,8
1.662,13,0,1,1,0,11,10,3,29,1,10
NA,16,0,1,1,0,15,16,9,32,1,10
NA,NA,0,NA,0,1,9.9372,10,1,34,1,NA
2.1576,10,0,1,1,0,8,12,4,33,1,17
1.6467,13,0,1,0,1,9.9372,6,1,34,1,15
1.7527,NA,0,1,1,0,12,12,7,27,1,NA
1.209,11,0,1,1,0,8,8,2,29,1,12
2.1576,13,0,1,1,0,9.9372,12,6,33,1,14
NA,NA,0,NA,0,0,11,9,3,28,1,NA
1.6487,8,0,1,0,0,7,10.251,1,27,1,13
2.1459,17,0,1,1,0,16,12,8,27,1,4
1.1506,12,0,1,1,0,6,9,2,24,1,6
NA,7,0,1,1,0,9.9372,4,1,28,1,15
2.1175,18,0,1,1,0,18,17,9,33,1,9
2.1691,16,0,1,1,0,18,17,9,31,1,9
2.6203,14,0,1,1,0,4,8,2,33,1,13
1.5063,16,0,1,0,1,9.9372,8,1,34,1,12
NA,12,0,1,1,0,11,10,3,33,1,15
1.9228,18,0,1,1,0,12,17,8,34,1,10
1.4702,13,0,1,0,1,9.9372,12,6,28,1,9
2.2116,13,0,1,1,0,12,12,7,32,1,13
2.1459,13,0,1,1,0,9.9372,12,6,33,1,14
1.7918,10,0,1,0,1,9.9372,10,1,34,1,18
0.94,12,1,1,1,0,9.9372,10.251,1,28,1,10
1.3218,12,1,1,0,1,9.9372,12,6,29,1,11
1.4839,16,1,1,0,1,9.9372,5,1,27,1,5
1.3987,13,1,1,0,1,9.9372,5,1,25,1,6
1.411,12,1,1,0,1,9.9372,7,1,32,1,14
1.0986,15,0,1,1,0,15,12,8,27,1,6
1.9359,16,0,1,1,0,14,16,9,26,1,4
NA,NA,0,NA,0,0,12,12,7,26,1,NA
2.3145,18,0,0,1,0,9.9372,10,1,30,1,6
1.6292,17,1,1,1,0,16,13,9,29,0,6
1.5085,15,1,1,1,0,15,12,8,26,0,5
NA,15,0,1,1,0,14,12,8,24,0,3
NA,NA,1,NA,0,1,9.9372,7,1,25,0,NA
NA,13,1,1,0,0,12,12,7,33,0,14
1.3558,12,0,1,1,0,11,12,4,28,0,10
NA,NA,0,NA,0,0,7,8,2,25,0,NA
1.5933,18,0,1,1,0,13,16,9,27,0,3
NA,NA,0,NA,1,0,18,12,8,28,0,NA
NA,12,0,1,1,0,18,12,8,25,0,7
1.141,5,0,1,0,0,9.9372,10.251,1,31,0,20
NA,NA,0,NA,1,0,1,8,2,31,0,NA
NA,8,0,1,1,0,4,3,2,29,0,15
NA,13,1,1,1,0,1,4,2,28,1,9
1.7527,14,0,1,1,0,12,12,7,26,1,6
1.3218,12,0,1,1,0,12,12,7,24,1,6
NA,NA,0,NA,1,0,13,12,8,28,1,NA
NA,15,0,1,1,0,12,12,7,26,1,5
NA,NA,0,NA,1,0,10,11,3,24,1,NA
NA,NA,0,NA,1,0,9,9,3,26,1,NA
NA,NA,0,NA,1,0,12,15,8,31,1,NA
1.8795,12,0,0,0,1,9.9372,10,1,33,1,15
1.9587,16,0,1,1,0,10,11,3,26,1,4
NA,NA,1,NA,1,0,9.9372,7,1,31,1,NA
1.6312,14,1,1,0,0,3,9,2,26,1,6
NA,NA,0,NA,1,0,9.9372,8,1,34,1,NA
1.8326,12,0,1,1,0,4,1,2,34,1,16
NA,NA,0,NA,1,0,10,12,4,33,1,NA
1.5261,14,0,1,1,0,11,10,3,25,1,5
1.8326,14,0,1,1,0,9,7,2,33,1,13
NA,12,0,1,1,0,10,9,3,25,1,7
NA,NA,1,NA,1,0,8,7,2,26,1,NA
NA,NA,1,NA,1,0,8,7,2,24,1,NA
1.7492,12,1,1,0,0,9.9372,10.251,1,28,1,10
NA,NA,1,NA,1,0,6,6,2,32,1,NA
NA,NA,1,NA,0,0,9.9372,10.251,1,25,1,NA
1.6094,12,1,1,0,1,9.9372,8,1,25,1,7
1.4207,13,1,0,0,0,9.9372,4,1,27,1,8
1.5497,13,1,0,0,0,9.9372,10.251,1,26,1,7
1.6487,12,1,1,0,0,4,3,2,29,1,11
2.0149,13,1,0,1,0,10,7,2,27,1,8
1.5892,12,1,1,1,0,4,3,2,25,1,7
NA,NA,0,NA,1,0,11,12,4,24,1,NA
NA,NA,1,NA,1,0,6,8,2,24,1,NA
NA,NA,1,NA,0,0,9,12,4,25,1,NA
NA,NA,1,NA,1,0,7,9,2,27,1,NA
NA,12,1,1,0,0,9.9372,10.251,1,26,1,8
NA,NA,1,NA,1,0,6,8,2,26,1,NA
NA,NA,1,NA,1,0,6,8,2,26,1,NA
1.4469,18,1,0,1,0,11,12,4,31,1,7
1.6771,12,1,1,0,0,9.9372,10.251,1,32,1,14
NA,NA,1,NA,0,0,9.9372,10.251,1,28,1,NA
2.0082,13,0,1,1,0,12,12,7,26,0,7
1.3863,12,0,1,1,0,12,12,7,24,0,6
1.1632,12,0,1,1,0,16,16,9,28,0,10
1.8017,17,0,1,1,0,16,14,9,29,0,6
NA,NA,0,NA,1,0,13,13,9,31,0,NA
NA,NA,0,NA,0,0,9.9372,10.251,1,33,0,NA
NA,NA,0,NA,1,0,8,7,2,32,0,NA
1.7281,11,0,1,0,0,11,4,2,24,0,7
NA,16,1,1,1,0,9.9372,14,6,31,0,9
1.1787,12,1,1,1,0,2,6,2,27,0,9
NA,NA,1,NA,1,0,2,6,2,26,0,NA
2.1054,13,0,1,1,0,12,12,7,29,0,10
2.0919,12,0,1,0,1,9.9372,12,6,32,0,14
1.3191,12,0,1,1,0,12,12,7,26,0,8
1.0986,12,0,1,1,0,12,12,7,32,0,14
1.8229,12,0,1,1,0,9,12,4,29,1,11
1.8579,18,0,1,1,0,9.9372,13,6,32,1,8
1.7664,12,0,1,1,0,6,6,2,31,1,13
1.7699,12,0,1,1,0,6,10.251,1,30,1,12
NA,NA,1,NA,0,1,9.9372,12,6,25,1,NA
NA,NA,1,NA,1,0,7,11,2,27,1,NA
NA,NA,1,NA,0,0,9.9372,10.251,1,34,1,NA
NA,NA,1,NA,1,0,12,12,7,25,1,NA
1.6734,12,1,1,1,0,12,12,7,24,1,6
NA,NA,1,NA,1,0,8,10.251,1,26,1,NA
1.1787,12,1,1,1,0,9.9372,5,1,30,1,12
NA,NA,1,NA,1,0,9.9372,5,1,32,1,NA
1.8795,13,1,1,0,1,9.9372,10.251,1,26,1,7
NA,NA,1,NA,0,1,9.9372,10.251,1,24,1,NA
1.8197,13,1,1,1,0,12,9,5,25,1,6
1.7951,12,1,1,1,0,4,9,2,24,1,6
NA,NA,1,NA,0,0,9.9372,10.251,1,27,1,NA
1.7047,16,1,1,1,0,3,7,2,26,1,4
1.9257,16,1,1,1,0,3,7,2,25,1,3
NA,NA,1,NA,1,0,3,6,2,28,1,NA
1.8326,10,1,1,1,0,3,8,2,30,1,14
1.4816,11,1,1,0,0,9.9372,10.251,1,31,1,14
0.4253,6,1,1,0,1,9.9372,12,6,33,1,21
1.7834,10,1,1,0,0,9.9372,10.251,1,27,1,11
1.5304,11,1,1,0,1,7,7,2,27,1,10
1.0986,11,1,1,0,1,9.9372,7,1,26,1,9
1.6094,10,1,1,1,0,10,6,2,31,1,15
1.3962,10,1,1,0,0,9.9372,10.251,1,29,1,13
NA,NA,1,NA,1,0,8,8,2,31,1,NA
1.0116,10,1,1,1,0,12,12,7,32,1,16
1.3863,8,1,1,1,0,9.9372,8,1,32,1,18
1.7918,18,0,1,0,1,9.9372,4,1,28,1,4
NA,NA,0,NA,1,0,2,3,2,34,1,NA
1.7527,13,0,1,1,0,6,8,2,27,1,8
1.3218,12,0,1,1,0,6,8,2,27,1,9
1.1119,12,0,1,1,0,6,8,2,26,1,8
1.0367,12,1,1,0,1,9.9372,8,1,28,1,10
NA,18,0,0,1,0,14,12,8,33,1,9
1.0116,14,1,1,0,0,9.9372,10.251,1,28,1,8
1.8485,12,0,1,1,0,12,12,7,25,1,7
NA,NA,0,NA,1,0,18,18,9,27,1,NA
1.9615,18,1,0,1,0,10,10,3,25,1,1
2.2607,13,1,0,0,0,9.9372,10.251,1,28,1,9
1.8579,16,1,1,0,0,9.9372,10.251,1,29,1,7
1.4907,13,0,1,0,0,2,10.251,1,24,1,5
0.8544,9,1,1,0,0,9.9372,10.251,1,34,1,19
NA,4,1,1,0,1,9.9372,1,1,34,1,24
